StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,DEMO1,DEMO2,DEMO3,DEMO4,DEMO5,Income,PoliticalOrientation,ATTN2,SAIL1,SAIL2,SAIL3,SAIL4,SAIL5,SAIL6,SAIL7,CRT1,CRT1scored,CRT2,CRT2scored,CRT3,CRT3scored,CRT4,CRT4scored,CRT5,CRT5scored,CRT6,CRT6scored,CRT7,CMQ1,CMQ2,CMQ3,CMQ4,CMQ5,NFU1,NFU2,NFU3,NFU4,SECS1,SECS2,SECS3,SECS4,SECS5,SECS6,SECS7,SECS8,SECS9,SECS10,SECS11,SECS12,GCBS1,GCBS2,GCBS3,GCBS4,GCBS5,GCBS6,GCBS7,GCBS8,GCBS9,GCBS10,GCBS11,GCBS12,GCBS13,GCBS14,GCBS15,CFI1,CFI2,CFI3,CFI4,CFI5,CFI6,CFI7,CFI8,CFI9,CFI10,CFI11,CFI12,CFI13,CFI14,CFI15,CFI16,CFI17,CFI18,CFI19,CFI20,FFNI1,FFNI2,FFNI3,FFNI4,FFNI5,FFNI6,FFNI7,FFNI8,FFNI9,FFNI10,FFNI11,FFNI12,FFNI13,FFNI14,FFNI15,FFNI16,FFNI17,FFNI18,FFNI19,FFNI20,FFNI21,FFNI22,FFNI23,FFNI24,FFNI25,FFNI26,FFNI27,FFNI28,FFNI29,FFNI30,FFNI31,FFNI32,FFNI33,FFNI34,FFNI35,FFNI36,FFNI37,FFNI38,FFNI39,FFNI40,FFNI41,FFNI42,FFNI43,FFNI44,FFNI45,FFNI46,FFNI47,FFNI48,FFNI49,FFNI50,FFNI51,FFNI52,FFNI53,FFNI54,FFNI55,FFNI56,FFNI57,FFNI58,FFNI59,FFNI60,DTI1,DTI2,DTI3,DTI4,DTI5,DTI6,DTI7,DTI8,DTI9,DTI10,DTI11,DTI12,DTI13,DTI14,DTI15,ATTN,NTBS1,NTBS2,NTBS3,NTBS4,NTBS5,NTBS6,NTBS7,NTBS8,NTBS9,NTBS10,LOC1,LOC2,LOC3,LOC4,ATTN3,SDO1,SDO2,SDO3,SDO4,aid,NTBS1r,NTBS3r,NTBS7r,SDO2r,SDO4r,CMQtotal,SAILtotal,NeedForUniqueness,GCBStotal,SECStotal,DichotomousThinking,NeedtoBelong,LOCint,LOCext,SDOtotal,ID,CFI2r,CFI4r,CFI7r,CFI9r,CFI11r,CFI17r,CFItotal,FFNI19r,FFNI27r,FFNI38r,FFNI_VN,Acclaim_Seeking,Arrogance,Authoritativeness,Distrust,Entitlement,Exhibitionism,Exploitativeness,Grandiose_Fantasies,Indifference,Lack_of_Empathy,Manipulativeness,Need_for_Admiration,Reactive_Anger,Shame,Thrill_Seeking,Total_FFNI,Vulnerable_Narcissism,Grandiose_Narcissism,PolRight,PolLeft,PolCentre,PolLeftRight,PolLeftMiddleRight,CRTmean
2/06/2024 1:03,2/06/2024 1:44,0,100,2468,1,2/06/2024 1:44,36.4028,-86.467,anonymous,EN,0.200000003,1,78,Female,White,5,Physical Chemistry,8,100,7,5,6,6,6,4,4,5,10,2,100,2,24,2,4,3,15,1,10,2,3,90,100,10,80,90,4,3,2,2,70,50,100,100,80,100,100,100,100,100,100,100,2,4,1,4,3,3,2,1,2,4,1,3,4,3,4,5,1,5,1,5,5,1,5,1,4,1,5,5,5,5,5,2,5,5,5,2,1,5,3,1,5,1,1,4,1,1,1,1,1,1,2,1,4,1,1,2,1,1,4,1,1,5,1,1,3,1,1,3,4,1,2,1,5,2,1,2,1,1,1,1,3,1,3,4,1,5,1,1,3,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,6,6,5,5,6,8,5,4,4,5,3,1,2,3,1,1,4,4,2,5,20,1,2,6,6,65c0f860-76cb-827c-29aa-8fadba246f12,1,2,4,6,2,74,36,11,41,91.66666667,63,25,8,7,15,104,5,5,5,5,5,4,98,5,1,1,12,2,1,3.75,4,1,3.5,1,1,3.25,1,1.25,1,1,1,1.5,109,1,2.020833333,1,0,0,1,2,2.142857143
2/06/2024 1:05,2/06/2024 1:45,0,100,2403,1,2/06/2024 1:45,28.2284,-82.2043,anonymous,EN,0.800000012,1,74,male,white,3,accounting,3,20,7,4,4,4,4,4,4,3,10,2,5,3,24,2,4,3,15,1,10,2,3,50,60,10,10,50,2,3,2,3,80,30,80,10,60,10,10,50,60,40,80,80,1,4,1,2,1,1,2,2,1,2,1,2,2,2,4,4,2,4,2,4,4,2,3,2,3,2,4,4,4,4,4,2,4,4,4,2,2,3,3,2,3,2,2,3,2,2,3,2,3,2,2,3,4,3,1,3,2,2,4,4,2,4,1,4,2,2,2,3,4,2,2,4,4,3,4,2,2,3,3,2,3,2,2,4,1,3,2,1,4,2,2,3,3,4,2,5,5,5,5,5,4,2,3,2,2,5,5,5,5,5,8,4,4,4,4,4,2,2,3,3,3,4,4,2,2,20,3,5,3,6,65c0f81b-4088-a4b6-3670-1745ed9bcf3f,2,2,4,3,2,36,27,10,28,49.16666667,63,31,8,4,11,115,4,4,4,4,4,4,78,3,2,2,33,2.25,2.25,3,3.5,1.5,2.75,2.5,1.75,3.5,3,2,2.5,2.25,3.5,2,153,2.75,2.5,0,1,0,0,1,2.285714286
2/08/2024 8:09,2/08/2024 8:35,0,100,1525,1,2/08/2024 8:35,46.3193,-119.3377,anonymous,EN,0.899999976,1,71,Female,White,4,Nutrition,6,69,7,2,4,4,1,3,1,1,. 10,2,5,3,47,3,4,3,15,1,10,2,3,50,70,50,60,90,3,1,1,2,80,100,100,40,30,100,100,100,100,60,70,100,2,4,4,5,4,4,3,2,4,3,4,4,3,3,4,4,2,5,3,3,4,1,3,2,3,3,3,3,4,3,3,3,3,4,3,1,1,3,2,4,4,2,2,3,3,3,2,1,3,2,2,1,4,4,2,2,1,3,3,3,3,3,2,4,2,2,2,3,4,2,2,1,3,2,2,3,3,3,3,1,2,1,3,4,2,4,1,1,3,1,3,2,3,4,3,4,4,5,6,4,2,2,2,2,1,4,5,5,3,6,8,3,2,3,4,3,1,3,3,4,3,3,2,2,2,20,7,2,7,4,65c3ff3b-cb99-0ce8-c550-ca8a6858339b,3,3,3,6,4,64,16,7,53,81.66666667,55,29,5,4,24,249,4,3,5,4,3,3,70,2,3,3,33,1.75,1.25,3.25,3,2.5,3,1.25,2.25,2.75,2.25,3,2.5,2.25,3.5,2,146,2.75,2.354166667,0,0,1,1,0,2.428571429
2/06/2024 3:06,2/06/2024 3:24,0,100,1081,1,2/06/2024 3:24,35.1341,-80.9221,anonymous,EN,1,1,42,male,Black or African American,4,Poltical Science,12,42,7,5,4,5,5,5,6,6,10,2,100,2,24,2,4.5,1,15,1,10,2,3,100,60,80,60,60,3,4,3,3,50,60,90,70,70,70,0,50,60,70,90,80,5,1,4,5,4,5,4,4,4,5,5,5,4,3,5,4,1,5,2,5,4,1,4,1,5,2,1,4,5,5,4,1,5,5,5,5,2,5,2,3,5,3,5,4,1,3,3,1,2,3,5,3,5,3,2,4,2,5,3,2,4,5,2,2,4,5,2,4,4,2,4,3,5,4,2,3,2,1,2,2,5,2,4,3,2,5,1,5,3,1,3,1,1,2,2,4,4,6,5,5,6,4,3,3,2,6,4,4,5,5,8,4,4,4,5,4,4,2,2,4,2,3,5,2,3,20,2,7,1,7,65c11516-6b86-aa5d-c2a2-077a765f167d,2,2,4,1,1,72,36,13,63,63.33333333,66,33,8,5,5,197,5,4,5,5,4,5,89,3,1,1,20,5,2.25,4.5,3,2.25,4.5,2.25,4,3.5,1.5,3.25,1.75,1.25,2,2.75,175,1.666666667,3.229166667,0,0,1, ,0,1.857142857
2/06/2024 1:02,2/06/2024 1:09,0,100,473,1,2/06/2024 1:09,29.7439,-95.6067,anonymous,EN,0.300000012,1,23,Male,Black,2,N/A,3,55,7,4,4,3,4,4,4,1,10,2,100,2,24,2,6,1,15,1,10,2,3,70,80,80,80,20,5,5,3,1,10,60,20,50,20,20,20,30,20,30,20,20,2,3,2,5,1,3,2,5,2,2,3,3,2,5,2,5,2,3,1,3,3,4,3,1,5,5,4,5,5,5,4,5,3,4,4,5,2,4,5,2,5,4,3,5,3,5,4,4,5,2,5,2,5,2,5,2,2,2,5,2,2,5,5,3,4,5,2,4,1,3,4,5,4,3,5,2,5,4,5,2,5,5,5,3,4,5,5,3,1,3,3,3,4,2,5,5,2,3,3,6,4,3,2,6,6,5,3,4,6,6,8,5,3,4,5,1,1,5,1,1,1,5,5,4,4,20,3,5,3,4,65c0f82a-79f4-cfc6-daaa-a4caf1a3df07,1,2,1,3,4,66,24,14,42,26.66666667,64,17,10,8,13,89,4,5,2,5,1,1,74,4,1,2,45,5,2.75,4.5,3.25,3.5,4,4,2.5,3.5,3.25,3,3.25,4.25,3.75,3.25,215,3.75,3.541666667,0,0,1, ,0,1.857142857
2/06/2024 0:44,2/06/2024 1:08,0,100,1408,1,2/06/2024 1:08,43.103,-89.5073,anonymous,EN,0.600000024,1,88,Female,White,3,Educate,4,85,7,4,5,4,4,2,4,4,10100,2,100,2,24,2,9,2,15,1,10,2,3,40,60,40,30,70,2,2,2,2,10,80,80,70,70,40,80,90,90,80,90,90,3,3,2,3,2,2,3,2,2,4,4,3,2,2,4,4,2,4,2,4,4,1,4,3,4,1,4,4,4,4,4,3,4,4,4,2,2,4,1,1,4,2,1,4,2,1,1,1,4,1,1,2,4,4,1,2,1,1,2,2,1,4,1,3,1,2,2,3,2,1,1,2,5,3,2,2,2,1,2,1,1,3,2,2,2,4,2,1,2,2,2,2,2,4,1,5,4,3,4,5,2,2,2,2,2,3,4,4,4,4,8,4,4,3,5,4,3,3,3,2,3,2,4,3,3,20,3,4,3,4,65c0f3cd-5f43-e3dc-0efa-a95352ece489,2,3,3,4,4,48,27,8,41,72.5,50,32,6,6,14,21,4,4,5,3,5,3,80,2,2,1,25,1.5,2.25,3.25,1.75,1.25,2.75,1.75,1,2.75,2,1.5,1.75,1.25,3.25,1,116,2.083333333,1.895833333,1,0,0,1,2,2
2/08/2024 10:44,2/08/2024 11:18,0,100,2024,1,2/08/2024 11:18,9.0567,7.4969,anonymous,EN,0.899999976,1,35,Male,White,4,Scoence,11,11,7,5,5,4,5,5,5,5,0.1,2,100,2,48,1,9,2,15,1,10,2,3,90,90,100,80,90,4,5,4,5,70,80,90,70,90,80,60,40,50,60,80,60,4,4,2,3,2,3,4,3,4,1,3,2,2,4,4,4,1,4,1,1,5,5,4,1,4,1,4,5,4,5,4,2,1,4,5,5,4,4,4,4,5,4,5,4,5,2,4,2,2,4,5,4,4,4,2,4,5,4,2,2,4,4,5,4,4,5,2,4,2,1,4,5,2,2,4,4,2,4,2,2,4,2,4,4,4,5,2,4,4,2,4,2,4,2,2,5,6,2,5,6,5,6,5,5,6,5,6,5,5,5,8,5,4,2,4,5,4,2,4,5,5,4,4,5,3,20,2,6,2,2,65c422fc-3c58-5c83-9457-2147ab056913,1,4,4,2,6,90,34,18,45,69.16666667,77,40,8,8,12,297,5,5,1,5,5,4,79,2,2,4,35,4.75,3,4,3,2.75,4.5,4,4.25,3,3.25,3.5,2.5,3.75,2.5,3,207,2.916666667,3.583333333,0,1,0,0,1,1.857142857
2/08/2024 10:48,2/08/2024 11:06,0,100,1090,1,2/08/2024 11:06,39.9052,-82.9721,anonymous,EN,0.899999976,1,40,Female,White,2,General,3,5,7,4,4,6,4,6,5,5,. 10,2,100,2,96,1,6,1,25,1,10,2,3,100,70,80,70,90,4,1,1,2,50,60,90,100,90,100,100,80,90,100,90,30,3,4,4,3,4,4,3,2,3,3,2,3,4,4,3,3,4,5,5,4,5,5,5,4,5,5,5,2,4,5,3,4,4,4,2,3,1,4,3,3,4,1,1,2,5,1,4,4,5,2,1,1,1,4,1,1,1,1,5,4,3,1,5,5,2,3,1,2,5,1,1,1,5,5,1,1,5,1,5,1,2,1,1,3,1,1,3,1,3,1,1,4,5,5,1,5,5,4,6,6,1,1,1,4,4,6,3,1,3,3,8,1,5,1,5,5,3,5,1,5,5,3,5,3,5,20,4,4,4,4,65c42486-9d2e-39fc-a59d-65eef5a14fb4,5,5,1,4,4,82,34,8,49,81.66666667,53,40,8,8,16,299,2,1,1,2,1,2,65,2,5,1,53,2.25,1,2,3.25,1.5,1.75,1.5,1,3.75,2.75,1.5,4.5,3.75,5,1.5,148,4.416666667,1.979166667,0,1,0,0,1,1.714285714
2/06/2024 3:12,2/06/2024 3:52,0,100,2402,1,2/06/2024 3:52,40.6981,-111.9999,anonymous,EN,0.400000006,1,37,Male,White,3,Real estate,4,80,7,5,5,6,5,6,5,4,10,2,100,2,47,3,4,3,29,3,10,2,3,100,100,90,80,80,3,3,2,3,50,100,100,50,20,100,100,100,100,100,100,100,5,4,1,5,5,5,4,4,4,4,4,5,4,4,4,4,3,4,2,4,4,2,4,3,3,2,4,4,4,4,3,2,4,4,4,4,2,4,2,1,2,3,1,5,2,2,1,1,1,1,4,2,4,4,2,2,2,2,5,4,3,4,2,2,3,4,2,3,4,1,1,4,3,4,3,2,2,2,2,3,4,3,3,4,1,3,3,2,5,4,3,3,2,2,2,5,5,4,4,5,4,4,4,3,2,2,5,4,4,5,8,4,2,5,4,3,3,4,3,3,2,4,4,2,3,20,3,2,6,5,65c116b4-2130-b03e-5f1c-e37eb299b5bd,2,1,2,6,3,90,36,11,62,85,60,25,8,5,18,200,3,4,4,3,4,4,76,2,2,3,22,4,2.25,3.5,3,1.25,2,3,2,4.75,3.25,2.5,2,1.75,1.75,2.25,157,1.833333333,2.8125,1,0,0,1,2,2.571428571
2/06/2024 0:52,2/06/2024 1:10,0,100,1088,1,2/06/2024 1:10,39.7427,-104.8129,anonymous,EN,0.300000012,1,61,Male,White,4,Computer science,11,50,7,4,5,4,2,5,1,1,0.1,2,5,3,47,3,4,3,29,3,10,2,3,40,50,0,0,0,2,1,2,2,20,50,70,0,50,20,50,50,80,70,80,50,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,2,4,5,3,4,3,4,4,2,3,4,5,4,4,3,4,2,4,4,4,1,1,1,2,1,3,2,1,4,3,2,1,2,4,1,2,3,1,4,1,1,1,1,4,4,1,3,1,4,1,1,2,2,4,2,1,1,5,2,5,1,4,1,3,1,1,1,1,2,1,2,2,1,4,2,1,3,2,4,1,3,5,5,4,5,2,2,3,3,2,5,4,4,4,5,8,4,4,3,3,2,2,4,2,3,2,3,4,2,1,20,4,3,5,7,65c0f5d9-fcdd-2647-6369-06828279506f,2,3,2,5,1,18,22,7,19,49.16666667,56,25,7,3,15,50,2,3,2,4,2,4,70,2,3,1,32,1.25,1.75,1.25,2.5,1.25,1.75,1.5,1,3.5,3.5,1.25,2.75,1.5,3.75,1,118,2.666666667,1.791666667,0,0,1, ,0,2.714285714
2/06/2024 6:45,2/06/2024 9:49,0,100,11064,1,2/06/2024 9:49,34.2106,-118.8716,anonymous,EN,1,1,32,Male,White,3,Film,6,0,7,4,5,6,3,4,3,1,5,3,5,3,47,3,4,3,29,3,10,2,3,80,100,40,40,30,4,3,3,3,100,50,10,20,90,40,0,0,30,20,40,0,4,2,1,5,2,2,4,1,3,1,1,1,4,4,2,4,5,4,4,4,3,4,5,2,4,4,4,4,5,3,3,4,4,4,4,1,2,2,3,1,4,1,3,3,1,4,2,2,5,2,2,3,2,2,1,2,1,5,3,2,3,4,2,5,2,2,3,2,4,1,4,2,2,2,1,3,4,2,4,2,2,2,2,4,2,4,1,1,2,1,2,4,2,4,1,5,5,4,4,5,1,1,2,3,1,4,3,4,4,5,8,2,3,2,5,4,3,2,4,4,4,1,2,2,3,20,2,7,2,7,65c13c8a-1dbf-e311-054f-ffbe59ce2502,4,4,4,1,1,58,26,13,37,33.33333333,51,39,3,5,6,230,1,2,2,4,2,2,68,4,2,4,38,1.75,2.5,2,3.75,1.25,3.5,1.25,3.25,2.5,1.25,3,3,2,4.5,1.75,149,3.166666667,2.3125,0,1,0,0,1,2.857142857
2/08/2024 11:52,2/08/2024 12:22,0,100,1808,1,2/08/2024 12:22,40.7306,-73.4313,anonymous,EN,1,1,71,male,"Italian, French, and German",3,Political Science,2,0,7,4,5,5,5,4,3,1,5¢,3,5,3,47,3,4,3,29,3,10,2,3,80,100,30,10,80,2,3,3,4,90,10,80,0,60,40,0,0,40,20,0,100,2,4,1,4,2,1,1,2,2,2,3,2,1,2,4,4,4,4,3,2,4,3,2,3,2,2,3,4,4,4,4,3,4,4,4,3,3,4,2,4,4,1,3,4,2,3,2,3,3,2,3,1,4,3,2,4,1,3,3,2,3,5,4,4,2,4,2,4,4,2,4,1,3,4,2,4,4,4,3,2,2,4,4,4,2,5,1,3,4,1,2,2,2,4,2,2,5,4,4,4,2,2,2,2,2,4,2,4,2,5,8,4,4,4,2,4,2,4,2,2,3,4,2,3,5,20,5,7,1,7,65c4323f-c154-0be3-7284-f884436b5e81,2,2,2,1,1,60,27,12,33,36.66666667,46,25,6,8,8,346,2,3,3,3,4,3,67,3,1,3,36,3,2.5,4,3.25,2.5,4.25,1,3,3.75,1.75,3,2.25,3.25,3.5,2,172,3,2.833333333,0,1,0,0,1,2.857142857
2/06/2024 6:08,2/06/2024 6:58,0,100,2958,1,2/06/2024 6:58,41.7697,-87.6985,anonymous,EN,1,1,50,Male,Caucasian,3,"Horticulture, landscaping, as well as tool & die machinist",1,10,7,3,4,4,4,5,3,3,10,2,1,1,47,3,8,1,29,3,10,2,3,90,100,0,0,30,3,2,2,2,70,40,80,20,100,50,50,40,100,0,100,100,1,1,1,2,1,1,1,1,1,1,1,4,3,1,1,5,1,4,1,4,3,1,4,2,3,1,4,4,4,4,4,1,4,4,4,1,2,3,3,2,3,1,1,4,2,1,1,1,3,1,3,3,4,2,1,1,1,2,4,2,1,5,2,4,2,1,2,2,4,2,1,1,4,4,3,1,4,3,2,1,1,3,1,3,3,1,1,1,4,3,1,2,3,3,1,5,5,6,4,5,1,1,1,5,1,5,6,4,4,5,8,4,3,4,3,3,1,4,3,2,2,2,3,3,2,20,4,6,2,7,65c13efb-0506-8729-52c6-99777c8a6097,2,2,2,2,1,44,26,9,21,62.5,58,23,5,5,9,228,5,5,5,4,5,5,84,4,1,2,29,1.5,2.5,2.5,3.5,2,1.5,1,1.5,4,2.5,1,2,2.25,3,1.25,128,2.416666667,2.0625,0,1,0,0,1,2.142857143
2/06/2024 3:37,2/06/2024 4:10,0,100,1970,1,2/06/2024 4:10,36.013,-84.2624,anonymous,EN,0.600000024,1,49,male,white,4,engineering,11,92,7,5,5,5,5,5,4,5,10,2,5,3,24,2,9,2,29,3,10,2,3,50,70,60,60,60,4,4,3,4,10,90,80,100,70,90,100,90,100,70,90,100,3,3,3,4,3,4,4,4,3,2,4,4,3,3,4,4,2,4,2,4,4,2,4,2,4,1,5,4,4,5,4,2,5,5,4,4,1,4,2,3,4,1,3,2,1,1,2,1,4,1,3,3,4,5,1,4,1,4,1,1,2,4,1,4,2,4,2,4,2,3,2,1,2,2,2,2,1,1,4,1,4,2,2,2,2,2,1,2,1,1,2,4,1,4,1,3,4,4,4,6,3,2,4,3,2,6,4,4,3,4,8,2,4,1,4,5,3,2,3,2,2,4,4,2,3,20,3,5,3,5,65c11c8a-0602-ab75-cfc2-56e0e34f0a6c,4,5,4,3,3,60,34,15,51,82.5,56,36,8,5,12,212,4,4,4,4,5,4,85,1,2,4,29,3.75,2,3.5,1.75,2.25,3,1,3.25,1.5,1.25,1.75,2.25,1,4,1.25,134,2.416666667,2.1875,1,0,0,1,2,2.428571429
2/06/2024 0:39,2/06/2024 0:56,0,100,1010,1,2/06/2024 0:56,29.1566,-81.0268,anonymous,EN,1,1,44,male,white,2,software development,9,30,7,4,4,5,4,5,4,4,0.1,2,20,1,24,2,10,1,3,1,10,2,3,60,80,30,40,30,2,2,2,3,10,60,60,40,30,30,20,40,60,60,80,70,2,2,3,3,3,3,3,2,3,2,3,2,1,4,3,3,1,5,1,5,4,1,4,2,5,1,5,4,4,4,5,2,4,4,4,4,2,3,3,1,3,2,3,2,2,1,2,1,2,1,3,2,4,4,1,2,1,3,2,2,1,3,4,2,2,4,1,3,3,1,2,1,3,4,2,1,2,1,1,4,3,1,3,4,1,3,1,1,1,1,1,4,1,2,3,4,4,4,5,5,1,1,4,3,2,5,5,4,5,5,8,4,4,2,4,5,4,3,4,5,4,2,4,3,3,20,2,3,2,2,65c0f2f7-b44c-062b-ebff-43616ae67bf0,2,4,3,5,6,48,30,9,39,46.66666667,57,39,6,6,15,12,5,5,5,4,5,4,88,2,3,3,25,3.5,1.5,3.25,3,1,2.5,1.25,2.5,2.25,1.75,1,2.75,1.75,1.75,2.5,129,2.083333333,2.166666667,0,1,0,0,1,1.714285714
2/06/2024 2:41,2/06/2024 2:54,0,100,752,1,2/06/2024 2:54,40.6381,-74.1188,anonymous,EN,0.800000012,1,75,Male,White,2,Healthcare,3,20,7,5,5,5,5,5,5,5,0.1,2,100,2,24,2,18,1,30,2,10,2,3,90,80,80,80,80,4,3,4,3,100,100,100,0,100,10,10,60,60,60,60,60,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,4,4,2,4,2,2,1,4,4,4,3,2,1,3,3,3,3,3,3,3,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,8,4,4,4,4,4,4,4,4,3,3,4,4,4,4,20,2,5,1,3,65c10f73-b95b-b763-0517-10e2af1f05ee,2,2,2,3,5,82,35,14,45,60,71,32,8,8,11,169,2,2,2,2,2,2,70,2,2,3,37,3.25,2.5,3.5,3,3.5,3.25,3,2.75,3.5,3.25,3.5,3,3,3.25,3,189,3.083333333,3.166666667,0,1,0,0,1,2
2/08/2024 6:03,2/08/2024 6:31,0,100,1662,1,2/08/2024 6:31,39.2899,-84.5291,anonymous,EN,1,1,81,female,white,3,business,7,100,7,4,5,4,4,3,4,1,60,1,500,1,24,2,18,1,30,2,10,2,3,100,100,70,50,50,2,3,2,3,10,100,100,10,40,100,40,40,80,90,100,100,1,3,3,4,2,4,3,2,2,2,4,2,3,3,3,4,2,4,2,3,2,4,4,4,2,2,4,4,4,4,5,2,5,4,4,2,2,2,4,3,5,2,1,2,1,3,4,2,4,2,2,2,3,4,2,4,2,2,2,2,3,4,1,4,1,1,2,3,2,2,2,3,4,3,2,3,4,2,3,2,2,2,3,3,2,4,2,2,2,2,3,2,4,4,1,4,4,4,4,5,4,4,4,4,3,5,5,5,5,5,8,2,4,2,4,4,3,4,2,2,4,1,1,1,3,20,4,4,4,4,65c3e191-38a4-8695-6d04-833eeca255da,4,4,2,4,4,74,25,10,41,67.5,65,33,2,4,16,241,4,4,2,2,4,4,73,2,2,2,36,1.75,2,2.75,2.75,2.25,3.75,2.25,1.75,2.25,1.75,3,3,2.25,3.75,1.5,147,3,2.3125,1,0,0,1,2,1.714285714
2/08/2024 9:40,2/08/2024 10:02,0,100,1278,1,2/08/2024 10:02,33.816,-117.9692,anonymous,EN,1,1,77,Female,White,4,Education,7,4,7,5,4,4,4,5,6,5,Ten cents95,2,95 minutes,1,24 18,2,18,1,30,2,10,2,3,100,90,100,100,90,4,4,4,3,50,100,50,60,100,30,100,100,100,50,100,100,3,4,1,5,4,4,5,1,1,5,2,1,4,1,5,5,1,5,1,5,5,1,4,1,5,1,5,5,5,5,5,1,5,5,5,2,1,2,1,1,5,1,2,1,2,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,1,4,4,1,1,2,1,1,1,3,1,1,2,1,4,1,2,1,1,2,1,1,1,1,6,6,5,2,5,2,3,2,2,2,4,3,5,4,3,8,4,2,2,5,5,2,2,2,1,2,3,5,1,2,20,2,5,1,7,65c4146e-b067-7897-a25d-546eff1fffee,2,4,4,3,1,96,33,15,46,78.33333333,54,29,8,3,7,269,5,5,5,5,5,5,99,2,1,2,13,2.75,1,2.25,1.5,1,2.75,1,1.75,1.75,1.25,1.25,1.25,1,1,1,90,1.083333333,1.604166667,0,1,0,0,1,1.857142857
2/06/2024 0:49,2/06/2024 1:16,0,100,1624,1,2/06/2024 1:16,39.9275,-82.0032,anonymous,EN,0.899999976,1,63,Male,White,2,Technology,10,19,7,4,4,4,5,4,4,4,. 10,2,100,2,24,2,4,3,30,2,10,2,3,70,80,80,70,80,3,3,1,2,80,60,60,90,60,30,70,50,60,50,60,90,2,2,2,4,4,4,4,4,4,3,4,4,3,4,4,3,3,4,4,4,4,4,4,3,2,2,4,4,4,3,4,5,4,3,4,3,2,2,4,1,1,1,4,5,2,1,2,4,4,1,4,2,4,4,1,2,2,4,5,4,1,4,4,4,1,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,1,2,2,4,4,4,2,2,1,2,1,5,4,5,5,5,5,5,5,5,2,5,5,5,4,4,8,5,4,4,3,5,3,5,2,4,3,3,3,3,4,20,5,4,2,2,65c0f4ea-b9d2-3f8b-2fdd-3bbf001a37fe,1,2,1,4,6,76,29,9,52,63.33333333,69,28,6,7,17,40,3,2,2,3,4,1,66,2,2,4,31,3,2,2.75,3.25,1,1.75,1.75,4,4,3,1.5,2,2.75,3,1.25,148,2.583333333,2.4375,0,1,0,0,1,2.285714286
2/06/2024 1:04,2/06/2024 1:25,0,100,1258,1,2/06/2024 1:25,35.1871,-106.6659,anonymous,EN,1,1,80,female,white,3,office work,2,92,7,4,4,4,4,5,5,4,10,2,100,2,24,2,4,3,30,2,10,2,3,80,80,20,60,70,3,3,3,3,20,80,90,50,50,90,90,90,90,90,90,90,2,3,2,4,2,3,4,4,3,2,3,2,4,3,4,4,4,4,4,4,4,3,4,4,3,2,4,4,4,4,4,2,4,4,4,3,2,3,3,3,4,2,2,3,2,3,2,2,4,3,4,4,3,4,2,3,2,3,3,2,3,4,2,4,2,3,2,3,2,3,3,2,4,3,2,3,3,2,4,2,4,3,3,3,3,4,2,2,3,2,3,3,3,4,2,4,5,4,4,5,4,4,4,4,5,5,5,5,5,5,8,3,4,2,4,4,3,2,4,4,4,4,4,2,3,20,2,2,3,4,65c0f85a-9fba-9677-6cc8-08e52dedb2fe,3,4,4,6,4,62,30,12,45,76.66666667,68,38,8,5,15,112,2,2,3,2,4,4,72,2,2,2,35,3.5,2.75,3,2.5,2.75,3.5,2,2.25,3,2,3,2.5,2.25,4,2.25,165,2.916666667,2.708333333,1,0,0,1,2,2.285714286
2/06/2024 1:00,2/06/2024 1:45,0,100,2723,1,2/06/2024 1:45,44.5891,-74.7928,anonymous,EN,0.600000024,1,63,Male,White,6,Music,9,50,7,5,5,5,5,6,5,1,10,2,5,3,24,2,4,3,30,2,10,2,3,90,50,10,10,0,2,2,2,1,0,40,80,0,50,40,0,20,90,70,60,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,5,5,1,4,1,4,1,5,5,5,5,5,2,5,4,5,3,2,4,2,1,4,1,1,4,1,1,1,1,2,1,4,1,4,4,1,2,1,1,3,2,1,5,3,3,1,2,2,4,2,1,1,1,5,3,1,3,1,3,2,1,3,3,2,3,2,3,1,1,2,1,2,2,3,3,1,5,3,2,3,3,1,1,1,1,1,2,3,4,3,5,8,4,3,4,4,3,3,3,3,3,3,4,4,1,3,20,2,5,3,7,65c0f778-b91e-2ba5-78b8-8095a4da3389,2,2,3,3,1,32,32,7,15,43.33333333,38,29,8,4,9,76,5,5,5,5,5,4,95,2,1,1,25,3,2,3.5,2.25,1.25,2.5,1,1,3,1.25,1.75,1.25,2.5,2.5,1,119,2.083333333,1.958333333,0,0,1, ,0,2.428571429
